role_id,civil,type,statut,age,stat_amour
tc0773-ANGELIQUE,,,,,
tc0773-LISETTE,,,,,
tc0773-DORANTE,,,,,
tc0773-ERGASTE,,,,,
tc0773-LUBIN,,,,,
tc0795-BAJAZET,,H,empereur,A,néant
tc0795-LASULTANE,,H,empereur,A,néant
tc0795-SELIM,,H,prince,A,néant
tc0795-CORCHUT,,H,prince,A,néant
tc0795-ACHMET,,H,prince,A,néant
tc0795-IZAÏDE,,H,aristocrate,A,néant
tc0795-LAGA,,H,officier,A,néant
tc0795-HALY,,H,aristocrate,A,néant
tc0795-HEZEGOGLIS,,H,confident,A,néant
tc0795-ESCLAVEDESELIM,,H,esclave,A,néant
tc0795-ESCLAVEDEBASSA,,H,esclave,A,néant
tc0885-VICOMTEDEBERGAMOTTE,,H,vicomte,A,néant
tc0885-MEZZETIN,,H,valet,A,néant
tc0885-BROCANTIN,,H,bourgeois,A,néant
tc0885-ISABELLE,,H,bourgeois,A,néant
tc0885-COLOMBINE,,H,bourgeois,E,néant
tc0885-PIERROT,,H,valet,A,néant
tc0885-MONSIEUR-BASSINET,,H,médecin,A,néant
tc0885-OCTAVE,,H,bourgeois,A,Isabelle
tc0885-VEUVE,,H,bourgeois,A,néant
tc0885-PASQUARIEL,,H,bourgeois,A,néant
tc0885-UNFIACRE,,H,fievre,A,néant
tc0885-UNLAQUAIS,,H,laquais,A,néant
tc0885-SUIVANTSDUPRINCE,,H,suivant,A,néant
tc0412-ORIANE,,H,bourgeois,A,amoureux
tc0412-MELANTE,,H,bourgeois,A,amoureux
tc0412-CLEARQUE,,H,bourgeois,A,néant
tc0412-ARGIMONT,,H,commerçant,A,néant
tc0412-ZELINDE,,H,bourgeois,A,néant
tc0412-ARISTIDE,,H,poète,A,néant
tc0412-CLERONTE,,H,bourgeois,A,néant
tc0412-DAMIS,,H,employé,A,néant
tc0412-EGISTE,,H,employé,A,néant
tc0412-LUCIE,,H,suivante,A,néant
tc0412-CLEON,,H,valet,A,néant
tc0678-AMPHITRYON,,H,bourgeois,V,néant
tc0678-MEGARE,,H,,A,
tc0678-LECHOEUR,,H,choeur,V,
tc0678-LYCUS,,H,,A,
tc0678-IRIS,,D,,A,
tc0678-LYSSA,,H,,A,
tc0678-UNMESSAGER,,H,messager,A,
tc0678-HERCULE,,H,héros,A,
tc0678-THESEE,,H,roi,A,
tc0706-PAPYRE,,H,dicdateur,A,néant
tc0706-CAMILLE,,H,consul,A,néant
tc0706-FABIEPERE,,H,sénateur,A,néant
tc0706-FABIEFILS,,H,général,A,néant
tc0706-COMINE,,H,tribun,A,néant
tc0706-MARTIAN,,H,tribun,A,néant
tc0706-LUCILLE,,H,aristocrate,A,néant
tc0706-PAPYRIE,,H,aristocrate,A,néant
tc0706-FLAVIE,,H,affranchi,A,néant
tc0706-GARDES,,H,garde,A,néant
tc0176-ARNOLPHE,,H,bourgeois,A,néant
tc0176-AGNES,,H,bourgeois,J,Horace
tc0176-HORACE,,H,bourgeois,J,Agnès
tc0176-ALAIN,,H,valet,A,néant
tc0176-GEORGETTE,,H,servante,A,néant
tc0176-CHRYSALDE,,H,bourgeois,A,néant
tc0176-ENRIQUE,,H,bourgeois,A,néant
tc0176-ORONTE,,H,bourgeois,A,néant
tc0540-THELAMIRE,,H,roi,A,
tc0540-ELISMENE,,H,prince,A,
tc0540-AMINTAS,,H,gouverneur,A,
tc0540-LICAS,,H,confident,A,
tc0540-BARSINE,,H,suivante,A,
tc0540-LICTIMEN,,H,capitaine,A,
tc0540-PHILAX,,H,officier,A,
tc0540-GARDES,,H,garde,A,
tc0724-MONSIEUR-DE-FAUBAS,,,,,
tc0724-MADAME-DE-FAUBAS,,,,,
tc0724-MELANIE,,,,,
tc0724-MONVAL,,,,,
tc0724-LE-CURE,,,,,
tc0724-RELIGIEUSES,,,,,
tc0018-DAVID,,H,roi,A,néant
tc0018-MAACHA,,H,roi,A,néant
tc0018-ABSALON,,H,prince,A,néant
tc0018-THARES,,H,prince,A,néant
tc0018-THAMAR,,H,prince,A,néant
tc0018-JOAB,,H,général,A,néant
tc0018-ACHITOPHEL,,H,ministre,A,néant
tc0018-CISAÏ,,H,ministre,A,néant
tc0018-ZAMRI,,H,confident,A,néant
tc0018-UNISRAELITE,,H,bourgeois,A,néant
tc0018-GARDES,,H,gardes,A,néant
tc0256-ERASTE,,H,bourgeois,J,néant
tc0256-MONDOR,,H,bourgeois,A,néant
tc0256-LUCINDE,,H,bourgeois,J,néant
tc0256-FRONTIN,,H,bourgeois,A,néant
tc0256-LISETTE,,H,bourgeois,A,néant
tc0439-ETEOCLE,,H,prince,J,néant
tc0439-POLYNICE,,H,prince,J,néant
tc0439-JOCASTE,,H,roi,A,néant
tc0439-ANTIGONE,,H,prince,J,Hémon
tc0439-CREON,,H,prince,A,Antigone
tc0439-HEMON,,H,prince,A,Antigone
tc0439-OLYMPE,,H,confident,J,néant
tc0439-ATTALE,,H,confident,A,néant
tc0439-SOLDAT,,H,soldat,A,néant
tc0439-GARDES,,H,garde,A,néant
tc0526-HERMOCRATE,,H,roi,A,néant
tc0526-DEMOCHARE,,H,prince,A,néant
tc0526-MEROPE,,H,roi,A,néant
tc0526-TELEPHONTE,,H,prince,A,néant
tc0526-PHILOCLEE,,H,prince,A,néant
tc0526-TYRENE,,H,confident,A,néant
tc0526-CEPHALIE,,H,confident,A,néant
tc0526-ORPHISE,,H,confident,A,néant
tc0485-MONSIEURPHILIDOR,,H,bourgeois,A,néant
tc0485-MADAMEPHILIDOR,,H,bourgeois,A,néant
tc0485-ANGELIQUE,,H,bourgeois,J,néant
tc0485-LEMARQUISLISIMON,,H,capitaine,A,Angélique
tc0485-LECOMTELISIMON,,H,capitaine,A,Angélique
tc0485-LECHEVALIERLISIMON,,H,capitaine,A,Angélique
tc0485-MARLIN,,H,valet,A,néant
tc0485-LARONCE,,H,commissaire,A,néant
tc0784-JUPITER,,D,dieu,A,néant
tc0784-MERCURE,,D,dieu,A,néant
tc0784-ARLEQUIN,,H,bourgeois,A,néant
tc0784-MONSIEUR-SOTINET,,H,bourgeois,V,néant
tc0784-ISABELLE,,H,bourgeois,A,néant
tc0784-AURELIO,,H,bourgeois,A,néant
tc0784-ARLEQUIN,,H,valet,A,néant
tc0784-COLOMBINE,,H,suivante,A,néant
tc0784-MEZZETIN,,H,valet,A,néant
tc0784-PIERROT,,H,valet,A,néant
tc0784-PASQUARIEL,,H,valet,A,néant
tc0784-TROTENVILLE,,H,maître à danser,A,néant
tc0784-AMILARE,,H,maître à chanter,A,néant
tc0784-FONDSEC,,H,chevalier,A,néant
tc0784-LAQUAIS,,H,laquais,A,néant
tc0424-ARLEQUIN,,,,,
tc0424-NISIDA,,,,,
tc0424-CLEANTE,,,,,
tc0424-NERINE,,,,,
tc0482-DIANE,,D,dieu,A,néant
tc0482-LABONDANCE,,P,allégorie,A,néant
tc0482-COMUS,,D,dieu,A,néant
tc0482-SUITE,,P,suite,A,néant
tc0482-APOLLON,,D,dieu,A,néant
tc0482-ACIS,,H,berger,A,Galathée
tc0482-GALATEE,,H,nymphe,A,Poliphème
tc0482-POLIPHEME,,H,géant,A,Galatée
tc0482-TELEME,,H,berger,A,néant
tc0482-SCYLLA,,H,berger,A,néant
tc0482-TIRCIS,,H,berger,A,néant
tc0482-AMINTE,,H,berger,A,néant
tc0482-NEPTUNE,,H,dieu,A,néant
tc0482-PRETRESSEDEJUNON,,H,prêtre,A,néant
tc0128-RIBERCOUR,,H,aristocrate,A,néant
tc0128-ROGUESPINE,,H,valet,A,néant
tc0128-THEOCRITE,,H,professeur,A,néant
tc0128-PANCRACE,,H,professeur,A,néant
tc0128-ERGASTE,,H,écuyer,A,néant
tc0128-UNGREFFIER,,H,greffier,A,néant
tc0128-PATRICE,,H,juge,A,néant
tc0128-ANAXARITE,,H,juge,A,néant
tc0128-ARISTIME,,H,juge,A,néant
tc0128-EPICARIE,,H,bourgeois,A,néant
tc0128-SUIVANTEDEPICARIE,,H,suivnt,A,néant
tc0128-RODOGINE,,H,étudiant,A,néant
tc0058-MONSIEURJOURDAIN,,H,bourgeois,A,néant
tc0058-MADAMEJOURDAIN,,H,bourgeois,A,néant
tc0058-LUCILE,,H,bourgeois,J,amoureux
tc0058-NICOLE,,H,servante,A,néant
tc0058-CLEONTE,,H,bourgeois,J,Lucile
tc0058-COVIELLE,,H,valet,A,néant
tc0058-DORANTE,,H,comte,A,Dorimène
tc0058-DORIMENE,,H,marquis,A,Cléonte
tc0058-MAITREDEMUSIQUE,,H,maître de mmusique,A,néant
tc0058-ELEVEDUMAITREDEMUSIQUE,,H,élève,A,néant
tc0058-MAITREADANSER,,H,maître à danser,A,néant
tc0058-MAITREDARMES,,H,maître d'armes,A,néant
tc0058-MAITREDEPHOLOSOPHIE,,H,philosophe,A,néant
tc0058-MAITRETAILLEUR,,H,tailleur,A,néant
tc0058-GARCONTAILLEUR,,H,tailleur,J,néant
tc0058-DEUXLAQUAIS,,H,laquais,A,néant
tc0058-PLUSIEURSMUSICIENS,,H,musicien,A,néant
tc0058-CUISINIER-TAILLEURS,,H,tailleur,A,néant
tc0513-MADEMOISELLEMOUSSET,,H,commeçant,A,néant
tc0513-LORANGE,,H,commerçant,A,néant
tc0513-,,H,commerçant,A,néant
tc0513-,,H,commerçant,A,néant
tc0513-,,H,commerçant,A,néant
tc0513-,,H,chevalier,A,néant
tc0513-,,H,aristocrate,A,néant
tc0513-,,H,bourgeois,A,amoureux
tc0513-,,H,valet,A,néant
tc0513-ANGELIQUE,,H,bourgeois,A,amoureux
tc0513-MADAMEISAAC,,H,gouvernante,A,néant
tc0513-,,H,laquais,A,néant
tc0513-,,H,financier,A,néant
tc0513-,,H,bourgeois,A,néant
tc0513-,,H,bourgeois,A,néant
tc0513-,,H,bourgeois,A,néant
tc0513-,,H,acteuur,A,néant
tc0096-ARLEQUIN,,H,comédien,A,néant
tc0096-OCTAVE,,H,comédien,A,néant
tc0096-LEANDRE,,H,comédien,A,néant
tc0096-LE-DOCTEUR,,H,comédien,A,néant
tc0096-MEZZETIN,,H,comédien,A,néant
tc0096-COLOMBINE,,H,comédien,A,néant
tc0096-MARINETTE,,H,comédien,A,néant
tc0096-PIERROT,,H,comédien,A,néant
tc0096-PASQUARIEL,,H,comédien,A,néant
tc0096-UNE-CHANTEUSE,,H,chanteuse,A,néant
tc0096-PLUSIEURS-GAGISTES,,H,gagiste,A,néant
tc0901-THEODORE,,H,bourgeois,A,néant
tc0901-ROSETTE,,H,bourgeois,A,néant
tc0901-VINCENT,,H,bourgeois,A,néant
tc0901-DUBOIS,,H,bourgeois,A,néant
tc0901-SONORE,,H,musicien,A,néant
tc0901-UNEACTRICE,,H,acteur,A,néant
tc0901-UNGASCON,,H,coiffeur,A,néant
tc0032-UNPROCUREUR,,H,procureur,A,néant
tc0032-UNHURON,,H,indigène,A,néant
tc0525-PETIT-JEAN,,H,bourgeois,A,néant
tc0525-ANTOINE,,H,bougeois,A,néant
tc0525-ARLEQUIN-MERCURE,,D,dieu,A,néant
tc0525-MOLIERE,,H,auteur,A,néant
tc0525-BOILEAU,,H,auteur,A,néant
tc0525-LAFOREST,,H,bourgeois,A,néant
tc0753-CHALINUS,,H,esclave,A,néant
tc0753-OLYMPION,,H,fermier,A,néant
tc0753-CLEOSTRATE,,H,bourgeois,A,néant
tc0753-PARDALISQUE,,H,suivante,A,néant
tc0753-MYRRHINE,,H,bourgeois,A,néant
tc0753-STALINON,,H,bourgeois,V,néant
tc0753-UNCUISINIER,,H,cuisinier,A,néant
tc0753-CASINA,,H,servante,A,néant
tc0753-SERVANTES,,H,servante,A,néant
tc0109-EUPHEMIE,,,,,
tc0109-DAMIS,,,,,
tc0109-HORTENSE,,,,,
tc0109-TRASIMON,,,,,
tc0109-CLITANDRE,,,,,
tc0109-NERINE,,,,,
tc0109-PASQUIN,,,,,
tc0109-LAQUAIS,,,,,
tc0211-DEMOCRITE,,H,philosophe,A,néant
tc0211-AGELAS,,H,roi,A,néant
tc0211-AGENOR,,H,prince,A,néant
tc0211-ISMENE,,H,prince,A,néant
tc0211-STRABON,,H,suivant,A,néant
tc0211-CLEANTHIS,,H,suivante,A,néant
tc0211-CRISEIS,,H,aristocrate,A,néant
tc0211-THALER,,H,paysan,A,néant
tc0211-UN-INTENDANT,,H,intendant,A,néant
tc0211-UN-MAITRE-D-HOTEL,,H,maître d'hôtel,A,néant
tc0211-OFFICIERS-DU-ROI,,H,officier,A,néant
tc0211-LAQUAIS,,H,laquais,A,néant
tc0642-ARLEQUIN,,H,bourgeois,A,néant
tc0642-DAHI,,H,commeréant,A,néant
tc0642-BOUTBEKIR,,H,mathématicien,A,néant
tc0642-QUATREARCHERS,,H,archer,A,néant
tc0642-LEROIDEBASRA,,H,roi,A,néant
tc0642-LAPRINCESSE,,H,prince,A,néant
tc0642-LEKAMDESTARTARES,,H,roi,A,néant
tc0642-LEPRINCEDEPERSE,,H,prince,A,néant
tc0642-LASUIVANTEDELAPRINCESSE,,H,suivante,A,néant
tc0642-TROUPEDESCLAVESETDEUNUQUES,,H,esclave,A,néant
tc0733-THALIE,,D,muse,A,néant
tc0733-CRISPIN,,H,bourgeois,A,néant
tc0733-MADEMOISELLEMIMY,,H,,A,néant
tc0733-MADEMOISELLEDESMARRES,,H,,A,néant
tc0733-MONSIEURPONTEUIL,,H,,A,néant
tc0733-MONSIEURSALLE,,H,,A,néant
tc0733-LACOMTESSE,,H,comte,A,néant
tc0733-OLIMPE,,H,aristocrate,A,néant
tc0733-LEMARQUIS,,H,marquis,A,néant
tc0733-LECHEVALIER,,H,chevalier,A,Olimpe
tc0733-LEVICOMTE,,H,vicomte,A,La Comtesse
tc0733-LAMONTAGNE,,H,valet,A,néant
tc0733-VIRGINIE,,H,suivante,A,néant
tc0733-MELISSE,,H,suivante,A,néant
tc0733-DEUXENFANTS,,H,enfant,E,néant
tc0733-CASCARET,,H,laquais,A,néant
tc0077-CLIDAMANT,,H,bourgeois,A,néant
tc0077-CLINDOR,,H,bourgeois,A,néant
tc0077-CLARICE,,H,bourgeois,A,néant
tc0077-LUCRECE,,H,bourgeois,A,néant
tc0077-GUILLOT,,H,valet,A,néant
tc0077-RAGOTIN,,H,valet,A,néant
tc0077-BEATRIX,,H,suivante,A,néant
tc0077-LISETTE,,H,suivante,A,néant
tc0872-HELENE,,,,,
tc0872-PHALANTE,,,,,
tc0872-PHILOXENE,,,,,
tc0872-TIMANDRE,,,,,
tc0872-CLEOMEDE,,,,,
tc0872-ARATE,,,,,
tc0872-ARBANTE,,,,,
tc0872-CLEONE,,,,,
tc0872-AMINTE,,,,,
tc0635-RAPHAËL,,H,ange,A,néant
tc0635-GABRIEL,,H,ange,A,néant
tc0635-MICHEL,,H,ange,A,néant
tc0635-URIEL,,H,ange,A,néant
tc0635-ADAM,,H,adam,A,néant
tc0635-EVE,,H,ève,A,néant
tc0635-SATAN,,H,diable,A,néant
tc0635-MOLOCH,,H,dieu,A,néant
tc0635-LAVOIXDEDIEU,,H,dieu,A,néant
tc0590-BAZILE,,H,aristocrate,V,néant
tc0590-LECAMPAGNARD,,H,baron,A,amoureux
tc0590-LEANDRE,,H,aristocrate,A,amoureux
tc0590-CLITON,,H,aristocrate,A,néant
tc0590-SEIGNEURANSELME,,H,astrologue,A,néant
tc0590-UNPAGE,,H,page,A,néant
tc0590-PHENICE,,H,aristocrate,J,amoureux
tc0590-PHILIS,,H,aristocrate,J,amoureux
tc0590-LISE,,H,femme de chambre,A,néant
tc0590-JODELET,,H,valet,A,néant
tc0909-LEPRINCEDORESCA,,H,prince,A,néant
tc0909-DONCESAR,,H,secrétaire,A,néant
tc0909-DONASANCHA,,H,femme de chambre,A,néant
tc0909-POSTICHI,,H,dentiste,A,néant
tc0909-DONLOPE,,H,tailleur,A,néant
tc0909-GUSMAN,,H,valet de chambre,A,néant
tc0909-MILESCAS,,H,valet de chambre,A,néant
tc0909-BAROGO,,H,ramoneur,A,néant
tc0909-UNLAQUAIS,,H,laquais,A,néant
tc0043-VENUS,,D,dieu,A,néant
tc0043-MOMUS,,D,dieu,A,néant
tc0043-LAMOUR,,D,dieu,A,néant
tc0043-LESTROISGRACES,,D,grâce,A,néant
tc0043-CALENDERDELASECTEDOMAR,,H,calender,A,néant
tc0043-CALENDERDELASECTEDHALI,,H,calender,A,néant
tc0043-UNVOLUPTUEUX,,H,bourgeois,A,néant
tc0043-UNEJEUNEFILLE,,H,bourgeois,J,néant
tc0043-UNDRAMATURGE,,H,auteur,A,néant
tc0043-UNSAUVAGE,,H,bourgois,A,néant
tc0043-UNOFFICIERFRANÇAIS,,H,officier,A,néant
tc0043-ARLEQUIN,,H,valet,A,néant
tc0267-MONSIEURDUPONT,,H,bourgeois,A,néant
tc0267-MADAMEDUPONT,,H,bourgeois,A,néant
tc0267-MONSIEURDORVAL,,H,peintre,A,néant
tc0267-URSULE,,H,servante,A,néant
tc0267-JOCRISSE,,H,valet,A,néant
tc0267-GLAUDE,,H,paysan,A,néant
tc0267-UNCOLPORTEUR,,H,colporteur,A,néant
tc0146-AGAMEMNON,,H,roi,A,néant
tc0146-CLYTEMNESTRE,,H,roi,A,néant
tc0146-ORESTE,,H,prince,J,néant
tc0146-CASSANDRE,,H,prince,J,néant
tc0146-PYLADE,,H,aristocrate,J,néant
tc0146-EURYBATE,,H,confident,A,néant
tc0146-ARBAS,,H,confident,A,néant
tc0146-DORIDE,,H,confident,A,néant
tc0146-ISMENE,,H,confident,A,néant
tc0146-SUITE,,H,suite,A,néant
tc0140-ARGANTE,,H,aristocrate,A,néant
tc0140-ORONTE,,H,aristocrate,A,néant
tc0140-FLORAME,,H,aristocrate,A,Lucie
tc0140-ERASTE,,H,aristocrate,A,Dorothée
tc0140-DOROTEE,,H,aristocrate,A,néant
tc0140-LUCIE,,H,aristocrate,A,néant
tc0140-LISETTE,,H,suivante,A,néant
tc0140-CLITON,,H,valet,A,néant
tc0140-LICAS,,H,valet,A,néant
tc0140-LISTOR,,H,valet,A,néant
tc0905-CONSTANTIN,,H,empereur,A,néant
tc0905-MAXIMIAN,,H,aritocrate,A,néant
tc0905-FAUSTE,,H,empereur,A,néant
tc0905-CONSTANCE,,H,empereur,A,néant
tc0905-SEVERE,,H,général,A,néant
tc0905-LICINE,,H,aristocrate,A,néant
tc0905-MAXIME,,H,capitaine,A,néant
tc0905-MARTIAN,,H,confident,A,néant
tc0905-FLAVIE,,H,confident,A,néant
tc0905-LUCIE,,H,confident,A,néant
tc0905-SUITE_EMPEREUR,,,,,
tc0483-MONSIEUR-FRANCHARD,,H,bourgeois,A,néant
tc0483-MADAME-ARGAN,,H,bourgeois,A,néant
tc0483-ANGELIQUE,,H,bourgeois,A,néant
tc0483-MARIANE,,H,bourgeois,A,néant
tc0483-LA-MARQUISE,,H,marquis,A,néant
tc0483-LE-CHEVALIER,,H,chevalier,A,néant
tc0483-DORANTE,,H,bourgeois,A,néant
tc0483-LAURETTE,,H,suivante,A,néant
tc0483-RAPIN,,H,bourgeois,A,néant
tc0483-UN-COMMIS,,H,commis,A,néant
tc0483-UN-LAQUAIS,,H,laquais,A,néant
tc0309-MONSIEURGRICHARDIN,,H,bourgeois,A,néant
tc0309-LUCILE,,H,bourgeois,A,néant
tc0309-ANGELIQUE,,H,bourgeois,A,néant
tc0309-ISABELLE,,H,bourgeois,A,néant
tc0309-MARTON,,H,bourgeois,A,néant
tc0309-MONSIEURBARON,,H,comédien,A,néant
tc0309-MONSIEURBEAUBOURG,,H,comédien,A,néant
tc0309-MONSIEURLATHORILIERE,,H,comédien,A,néant
tc0309-MONSIEURPOISSON,,H,comédien,A,néant
tc0309-NICOLE,,H,servante,A,néant
tc0309-TROUPEDESYMPHONISTES,,H,musicien,A,néant
tc0309-UNLAQUAIS,,H,laquais,A,néant
tc0309-DELATHORILIERE,,H,comédien,A,néant
tc0309-ANGELIQUE,,H,comédien,A,néant
tc0309-JUPITER,,D,dieu,A,néant
tc0309-MOMUS,,D,dieu,A,néant
tc0309-LEDOCTEUR,,H,docteur,A,néant
tc0309-PIERROT,,H,valet,A,néant
tc0309-MERCURE,,D,dieu,A,néant
tc0309-MAROTTE,,H,villageois,A,néant
tc0309-ROBIN,,H,musicien,A,néant
tc0309-L’AMOUR,,D,dieu,A,néant
tc0309-SPINETTE,,H,servante,A,néant
tc0309-PHILINE,,H,bourgeois,A,néant
tc0309-GUILLOT-GORJUS,,H,bourgeois,A,néant
tc0309-CLAUDINE,,H,villageois,A,néant
tc0309-THIBAUT,,H,villageois,A,néant
tc0309-MATHURINE,,H,villageois,A,néant
tc0309-LECHEVALIER,,H,chevalier,A,néant
tc0309-TROUPEDEPAYSANS,,H,paysan,A,néant
tc0309-UNLAQUAIS,,H,laquais,A,néant
tc0615-LACOMEDIEFRANÇAISE,,P,institution,A,néant
tc0615-LACOMEDIEITALIENNE,,P,insitution,A,néant
tc0615-LOPERA,,P,institution,A,néant
tc0615-LAFOIRE,,P,institution,A,néant
tc0615-MEZZETIN,,H,comédien,A,néant
tc0615-POLICHINELLE,,H,comédien,A,néant
tc0615-GILLE,,H,comédien,A,néant
tc0615-UNAUTEURTRAGIQUE,,H,auteur,A,néant
tc0615-UNACTEUR,,H,comédien,A,néant
tc0615-CRISPIN,,H,comédien,A,néant
tc0615-PANTALON,,H,comédien,A,néant
tc0615-SCAPIN,,H,comédien,A,néant
tc0757-CLEAGENOR,,H,serviteur,A,néant
tc0757-THEANDRE,,H,bourgeois,A,néant
tc0757-OZANOR,,H,bourgeois,A,néant
tc0757-DORISTEE,,H,bourgeois,A,néant
tc0757-PREMIER_VOLEUR,,H,voleur,A,néant
tc0757-DEUXIEME_VOLEUR,,H,voleur,A,néant
tc0757-ARCHERS,,H,archer,A,néant
tc0757-PHILEMOND,,H,page,A,néant
tc0757-CONSEILLER,,H,conseiller,A,néant
tc0757-DORANTE,,H,bourgeois,A,néant
tc0757-DIANE,,H,suivante,A,néant
tc0757-PHILACTE,,H,serviteur,A,néant
tc0665-DOM_JUAN,,H,aristocrate,A,néant
tc0665-SGANARELLE,,H,valet,A,néant
tc0665-ELVIRE,,,bourgeois,A,amoureux
tc0665-GUSMAN,,H,écuyer,A,néant
tc0665-DOMCARLOS,,H,aristocrate,A,néant
tc0665-DOMALFONSE,,H,aristocrate,A,néant
tc0665-DOMLOUIS,,H,aristocrate,V,néant
tc0665-FRANCISQUE,,H,pauvre,A,néant
tc0665-CHARLOTTE,,H,paysan,A,néant
tc0665-MATHURINE,,H,paysan,A,néant
tc0665-PIERROT,,H,paysan,A,néant
tc0665-LASTATUEDUCOMMANDEUR,,O,aristocrate,M,néant
tc0665-LAVIOLETTE,,H,laquais,V,néant
tc0665-RAGOTIN,,H,laquais,A,néant
tc0665-MONSIEURDIMANCHE,,H,commerçant,A,néant
tc0665-LARAMEE,,H,spadassin,A,néant
tc0665-SUITEDEDONJUAN,,H,suite,A,néant
tc0665-SUITEDEDOMCARLOSETDOMALONSE,,H,suite,A,néant
tc0665-SPECTRE,,O,fantôme,M,néant
tc0304-LEDUC,,H,duc,A,néant
tc0304-MONSIEURRONFLANT,,H,poète,A,néant
tc0304-MONSIEURDECOUSU,,H,poète,A,néant
tc0304-DUPRE,,H,valet de chambre,A,néant
tc0296-LESAVETIER,,H,savetier,A,néant
tc0296-LAFEMMEDUSAVETIER,,H,bourgeois,A,néant
tc0296-UNMARCHANDDEBLE,,H,commerçant,A,néant
tc0296-UNNOTAIRE,,H,notaire,A,néant
tc0296-UNMEUNIER,,H,meunier,A,néant
tc0296-DEUXCRIBLEURS,,H,cribleur,A,néant
tc0847-FORTUNE,,D,allégorie,A,néant
tc0847-AGLANTE,,H,berger,A,néant
tc0847-ALCIRON,,H,berger,A,néant
tc0847-HYLAS,,H,berger,A,néant
tc0847-TIRINTE,,H,berger,A,néant
tc0847-ADRASTE,,H,berger,A,néant
tc0847-SYLVANIRE,,F,berger,J,néant
tc0847-FOSSINDE,,F,berger,A,néant
tc0847-MENANDRE,,H,berger,A,néant
tc0847-LERICE,,F,berger,A,néant
tc0847-UNMESSAGER,,H,messager,A,néant
tc0847-SATYRE,,D,satyre,A,néant
tc0847-ECHO,,D,nymphe,A,néant
tc0847-CHOEUR,,H,choeur,A,néant
tc0135-ARLEQUIN,,H,bourgeois,A,néant
tc0767-LEDIABLE,,D,diable,A,néant
tc0767-THERESE,,H,bourgeois,A,néant
tc0767-SANCHETTE,,H,bourgeois,A,néant
tc0767-MADAMELUCAS,,H,bourgeois,A,néant
tc0767-ANGELIQUE,,H,bourgeois,A,néant
tc0767-ERASTE,,H,bourgeois,A,Angélique
tc0767-MARTON,,H,femme de chambre,A,néant
tc0767-LEANDRE,,H,bourgeois,A,néant
tc0767-GRIFFONNET,,H,bourgeois,A,néant
tc0767-LEPINE,,H,valet,A,néant
tc0767-MONSIEURCORBEAU,,H,juré-crieur,A,néant
tc0767-LECOMMISSAIRE,,H,commissaire,A,néant
tc0767-LENOTAIRE,,H,notaire,A,néant
tc0767-CASCARET,,H,laquais,A,néant
tc0767-UNLAQUAIS,,H,laquais,A,néant
tc0056-LAMALADE,,H,bourgeois,A,néant
tc0056-LUCINDE,,H,bourgeois,A,néant
tc0056-ANGELIQUE,,H,bourgeois,A,Valère
tc0056-VALERE,,H,bourgeois,A,Angélique
tc0056-FAUSSINVILLE,,H,marquis,A,néant
tc0056-LISETTE,,H,suivante,A,néant
tc0056-LAVALEE,,H,valet,A,néant
tc0743-ANSELME,,H,bourgeois,A,néant
tc0743-LELIE,,H,bourgeois,A,néant
tc0743-JOSSELIN,,H,bourgeois,A,néant
tc0743-BERTRAND,,H,paysan,A,néant
tc0743-MONSIEURGRIFFON,,H,bourgeois,A,néant
tc0743-MONSIEURTOBIE,,H,bourgeois,A,néant
tc0743-LUCINDE,,H,bourgeois,A,néant
tc0743-THIBAUT,,H,paysan,A,néant
tc0743-PERRETTE,,H,paysan,A,néant
tc0094-ELISABETH,,H,roi,A,néant
tc0094-LADUCHESSEDIRTON,,H,duc,A,néant
tc0094-LECOMTEDESSEX,,H,comte,A,néant
tc0094-CECILE,,H,aristocrate,A,néant
tc0094-SALSBURY,,H,comte,A,néant
tc0094-TILNEY,,H,confident,A,néant
tc0094-CROMMER,,H,capitaine,A,néant
tc0094-SUITE,,H,suivant,A,néant
tc0861-ARLEQUIN,,H,bourgeois,A,néant
tc0861-COLOMBINE,,H,bourgeois,A,néant
tc0861-MONSIEURJACQUEMARD,,H,procureur,A,néant
tc0861-MADAMEJACQUEMARD,,H,bourgeois,A,néant
tc0861-LEPINE,,H,bourgeois,A,néant
tc0861-OSIRIS,,D,dieu,A,néant
tc0861-UNESIBYLLE,,H,oracle,A,néant
tc0861-UNLIMONADIER,,H,limonadier,A,néant
tc0861-PLUSIEURS-GARCONS-LIMONADIERS,,H,limonadier,A,néant
tc0071-ERASTE,,H,aristocrate,A,amoureux
tc0071-ALBERT,,H,aristocrate,A,néant
tc0071-GROS_RENE,,H,valet,A,néant
tc0071-VALERE,,H,aristocrate,J,néant
tc0071-LUCILE,,H,aristocrate,J,néant
tc0071-MARINETTE,,H,suivante,A,néant
tc0071-POLYDORE,,H,aristocrate,A,néant
tc0071-FROSINE,,H,confident,A,néant
tc0071-ASCAGNE,,H,aristocrate,J,néant
tc0071-MASCARILLE,,H,valet,A,néant
tc0071-METAPHRASTE,,H,pédant,A,néant
tc0071-LARAPIERE,,H,bretteur,A,néant
tc0576-MONSIEURRAPINEAU,,H,bourgeois,A,néant
tc0576-MONSIEURSDESBALIVEEAUX,,H,bourgeois,A,néant
tc0576-MADAMETHOMAS,,H,bourgeois,A,néant
tc0576-HNERIETTE,,H,bourgeois,A,néant
tc0576-ISABELLE,,H,bourgeois,A,néant
